"freq
References : ['dB(Gc)']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(Gc)
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
2.966 GHz,<invalid>
2.966 GHz,-6.021
2.966 GHz,<invalid>
2.966 GHz,<invalid>
2.966 GHz,<invalid>
2.966 GHz,-6.021
2.966 GHz,-9.031
2.966 GHz,<invalid>
2.966 GHz,<invalid>
2.966 GHz,-6.990
2.966 GHz,-9.031
2.966 GHz,0.000
2.966 GHz,-6.021
2.966 GHz,<invalid>
2.966 GHz,<invalid>
2.966 GHz,-6.021
2.966 GHz,<invalid>
2.966 GHz,<invalid>
2.966 GHz,<invalid>
2.966 GHz,-0.969
2.966 GHz,<invalid>
2.966 GHz,<invalid>
2.966 GHz,<invalid>
2.966 GHz,-6.021
2.966 GHz,0.000
2.966 GHz,<invalid>
2.966 GHz,<invalid>
2.966 GHz,<invalid>
2.966 GHz,-6.990
2.966 GHz,-6.990
2.966 GHz,-6.021
2.967 GHz,-6.990
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,-0.969
2.967 GHz,<invalid>
2.967 GHz,-6.990
2.967 GHz,0.000
2.967 GHz,0.000
2.967 GHz,-6.990
2.967 GHz,<invalid>
2.967 GHz,0.000
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,-6.021
2.967 GHz,<invalid>
2.967 GHz,0.000
2.967 GHz,-6.021
2.967 GHz,<invalid>
2.967 GHz,-9.031
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,-6.021
2.967 GHz,-6.021
2.967 GHz,<invalid>
2.967 GHz,-0.969
2.967 GHz,-9.031
2.967 GHz,0.000
2.967 GHz,-9.031
2.967 GHz,-6.021
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,-6.021
2.967 GHz,-6.021
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,-6.990
2.967 GHz,-6.021
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,-6.021
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,-6.021
2.967 GHz,<invalid>
2.967 GHz,-6.990
2.967 GHz,0.000
2.967 GHz,-9.031
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,0.000
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,-6.990
2.967 GHz,<invalid>
2.967 GHz,0.000
2.967 GHz,-6.021
2.967 GHz,<invalid>
2.967 GHz,-9.031
2.967 GHz,-11.139
2.967 GHz,<invalid>
2.967 GHz,-6.990
2.967 GHz,-0.969
2.967 GHz,-6.021
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,-6.021
2.967 GHz,0.000
2.967 GHz,-0.969
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,-6.021
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,-6.021
2.967 GHz,-6.990
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,-6.990
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,0.000
2.967 GHz,-6.990
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,0.000
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,-6.990
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,-6.990
2.967 GHz,<invalid>
2.967 GHz,-6.990
2.967 GHz,<invalid>
2.967 GHz,-6.990
2.967 GHz,-6.021
2.967 GHz,-9.031
2.967 GHz,<invalid>
2.967 GHz,<invalid>
2.967 GHz,-6.021
2.967 GHz,-6.990
2.967 GHz,<invalid>
2.967 GHz,-0.969
2.967 GHz,<invalid>
2.967 GHz,-6.990
2.967 GHz,0.000
2.967 GHz,-6.021
2.967 GHz,-6.990
2.968 GHz,-6.021
2.968 GHz,-6.990
2.968 GHz,0.000
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,0.000
2.968 GHz,-6.990
2.968 GHz,<invalid>
2.968 GHz,-6.021
2.968 GHz,-6.284
2.968 GHz,-6.990
2.968 GHz,-9.031
2.968 GHz,-9.031
2.968 GHz,0.000
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,0.000
2.968 GHz,-0.969
2.968 GHz,<invalid>
2.968 GHz,-6.021
2.968 GHz,0.000
2.968 GHz,<invalid>
2.968 GHz,-6.021
2.968 GHz,0.000
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,-6.021
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,-6.990
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,-6.021
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,0.000
2.968 GHz,<invalid>
2.968 GHz,-6.021
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,-9.031
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,0.000
2.968 GHz,0.000
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,-0.969
2.968 GHz,0.000
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,-6.990
2.968 GHz,<invalid>
2.968 GHz,-6.021
2.968 GHz,<invalid>
2.968 GHz,-6.021
2.968 GHz,<invalid>
2.968 GHz,-6.021
2.968 GHz,-0.969
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,-9.031
2.968 GHz,<invalid>
2.968 GHz,-6.021
2.968 GHz,<invalid>
2.968 GHz,-0.969
2.968 GHz,-6.990
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,0.000
2.968 GHz,0.000
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,-6.990
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,-6.021
2.968 GHz,-6.990
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,-6.021
2.968 GHz,-9.031
2.968 GHz,<invalid>
2.968 GHz,-6.990
2.968 GHz,-0.969
2.968 GHz,-0.969
2.968 GHz,<invalid>
2.968 GHz,-9.031
2.968 GHz,<invalid>
2.968 GHz,-0.969
2.968 GHz,<invalid>
2.968 GHz,-6.021
2.968 GHz,-0.969
2.968 GHz,-6.021
2.968 GHz,-0.969
2.968 GHz,-0.969
2.968 GHz,-6.021
2.968 GHz,-6.021
2.968 GHz,<invalid>
2.968 GHz,-9.031
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,-6.021
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,-6.021
2.968 GHz,<invalid>
2.968 GHz,<invalid>
2.968 GHz,-0.969
2.968 GHz,-6.021
2.968 GHz,<invalid>
2.968 GHz,-6.021
2.968 GHz,-6.021
2.968 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,-6.021
2.969 GHz,-6.021
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,-6.990
2.969 GHz,-9.031
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,-6.990
2.969 GHz,-6.990
2.969 GHz,0.000
2.969 GHz,<invalid>
2.969 GHz,-6.021
2.969 GHz,-0.969
2.969 GHz,-6.021
2.969 GHz,<invalid>
2.969 GHz,-9.031
2.969 GHz,<invalid>
2.969 GHz,-9.031
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,-6.990
2.969 GHz,-6.990
2.969 GHz,-6.021
2.969 GHz,-6.990
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,-6.990
2.969 GHz,0.000
2.969 GHz,-6.990
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,-6.021
2.969 GHz,-6.990
2.969 GHz,-6.021
2.969 GHz,-9.031
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,-6.990
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,0.000
2.969 GHz,-6.021
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,-6.990
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,0.000
2.969 GHz,0.000
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,-6.990
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,<invalid>
2.969 GHz,-0.969
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,-6.990
2.969 GHz,-9.031
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,0.000
2.969 GHz,0.000
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,<invalid>
2.969 GHz,-9.031
2.969 GHz,-9.031
2.969 GHz,<invalid>
2.969 GHz,-6.021
2.969 GHz,-6.990
2.969 GHz,-6.990
2.969 GHz,<invalid>
2.969 GHz,-6.021
2.970 GHz,<invalid>
2.970 GHz,-6.990
2.970 GHz,<invalid>
2.970 GHz,-6.990
2.970 GHz,0.000
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-3.010
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-6.021
2.970 GHz,-6.990
2.970 GHz,<invalid>
2.970 GHz,0.000
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-9.031
2.970 GHz,-6.021
2.970 GHz,-6.021
2.970 GHz,-6.990
2.970 GHz,-9.031
2.970 GHz,<invalid>
2.970 GHz,-6.021
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-6.990
2.970 GHz,<invalid>
2.970 GHz,-11.139
2.970 GHz,-9.031
2.970 GHz,-3.010
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-6.990
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-3.010
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-0.969
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-6.021
2.970 GHz,0.000
2.970 GHz,<invalid>
2.970 GHz,0.000
2.970 GHz,0.000
2.970 GHz,-6.990
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-6.021
2.970 GHz,-9.031
2.970 GHz,-9.031
2.970 GHz,0.000
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-6.990
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-6.990
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-6.990
2.970 GHz,0.000
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,0.000
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-6.990
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,0.000
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-6.021
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-6.021
2.970 GHz,<invalid>
2.970 GHz,0.000
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-0.969
2.970 GHz,-9.031
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-6.990
2.970 GHz,-6.990
2.970 GHz,<invalid>
2.970 GHz,-6.021
2.970 GHz,-6.990
2.970 GHz,0.000
2.970 GHz,-6.990
2.970 GHz,-6.021
2.970 GHz,<invalid>
2.970 GHz,-0.969
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-6.021
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.970 GHz,-6.990
2.970 GHz,-3.010
2.970 GHz,<invalid>
2.970 GHz,-6.021
2.970 GHz,0.000
2.970 GHz,<invalid>
2.970 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,-9.031
2.971 GHz,0.000
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,0.000
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,-6.021
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,0.000
2.971 GHz,<invalid>
2.971 GHz,-6.021
2.971 GHz,<invalid>
2.971 GHz,-6.990
2.971 GHz,<invalid>
2.971 GHz,-6.990
2.971 GHz,-6.021
2.971 GHz,0.000
2.971 GHz,-6.990
2.971 GHz,-0.969
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,-6.990
2.971 GHz,<invalid>
2.971 GHz,-3.010
2.971 GHz,-3.010
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,-6.990
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,-6.990
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,-6.990
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,-6.990
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,0.000
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,-0.969
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,-6.990
2.971 GHz,<invalid>
2.971 GHz,-6.021
2.971 GHz,<invalid>
2.971 GHz,0.000
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,0.000
2.971 GHz,-0.969
2.971 GHz,<invalid>
2.971 GHz,-6.021
2.971 GHz,-6.990
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,-6.021
2.971 GHz,-6.021
2.971 GHz,-6.021
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,-11.139
2.971 GHz,<invalid>
2.971 GHz,0.000
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,0.000
2.971 GHz,-9.031
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,-6.990
2.971 GHz,<invalid>
2.971 GHz,-6.990
2.971 GHz,<invalid>
2.971 GHz,-6.021
2.971 GHz,<invalid>
2.971 GHz,-6.021
2.971 GHz,0.000
2.971 GHz,<invalid>
2.971 GHz,0.000
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,-6.990
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,-6.021
2.971 GHz,<invalid>
2.971 GHz,-6.990
2.971 GHz,<invalid>
2.971 GHz,<invalid>
2.971 GHz,-6.021
2.971 GHz,-6.990
2.971 GHz,<invalid>
2.971 GHz,0.000
2.971 GHz,<invalid>
2.971 GHz,0.000
2.971 GHz,-6.021
2.971 GHz,<invalid>
2.971 GHz,-0.969
2.972 GHz,0.000
2.972 GHz,-9.031
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,-6.990
2.972 GHz,-6.021
2.972 GHz,0.000
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,0.000
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,-6.990
2.972 GHz,0.000
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,-6.990
2.972 GHz,<invalid>
2.972 GHz,0.000
2.972 GHz,0.000
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,-6.990
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,-6.990
2.972 GHz,-6.021
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,-6.990
2.972 GHz,0.000
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,-6.021
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,0.000
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,-9.031
2.972 GHz,<invalid>
2.972 GHz,-0.969
2.972 GHz,0.000
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,0.000
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,-3.010
2.972 GHz,0.000
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,-6.990
2.972 GHz,-0.969
2.972 GHz,-0.969
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,-6.990
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,-0.969
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,0.000
2.972 GHz,-0.969
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,0.000
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,-6.990
2.972 GHz,<invalid>
2.972 GHz,-0.969
2.972 GHz,0.000
2.972 GHz,<invalid>
2.972 GHz,0.000
2.972 GHz,0.000
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,0.000
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,0.000
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,-0.969
2.972 GHz,<invalid>
2.972 GHz,0.000
2.972 GHz,-6.990
2.972 GHz,<invalid>
2.972 GHz,<invalid>
2.972 GHz,-6.021
2.972 GHz,-9.031
2.973 GHz,-6.990
2.973 GHz,0.000
2.973 GHz,-0.969
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,0.000
2.973 GHz,<invalid>
2.973 GHz,-6.021
2.973 GHz,-0.969
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,-9.031
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,-0.969
2.973 GHz,-6.990
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,-9.031
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,-6.990
2.973 GHz,<invalid>
2.973 GHz,0.000
2.973 GHz,<invalid>
2.973 GHz,0.000
2.973 GHz,<invalid>
2.973 GHz,-6.021
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,-6.990
2.973 GHz,-6.021
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,0.000
2.973 GHz,0.000
2.973 GHz,-6.990
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,-0.969
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,-6.021
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,-6.284
2.973 GHz,<invalid>
2.973 GHz,-3.010
2.973 GHz,<invalid>
2.973 GHz,-6.021
2.973 GHz,0.000
2.973 GHz,<invalid>
2.973 GHz,-9.031
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,-0.969
2.973 GHz,<invalid>
2.973 GHz,-6.021
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,0.000
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,0.000
2.973 GHz,0.000
2.973 GHz,-6.990
2.973 GHz,0.000
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,-6.990
2.973 GHz,<invalid>
2.973 GHz,-6.990
2.973 GHz,<invalid>
2.973 GHz,-6.990
2.973 GHz,<invalid>
2.973 GHz,-3.010
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,-6.021
2.973 GHz,<invalid>
2.973 GHz,0.000
2.973 GHz,<invalid>
2.973 GHz,-6.021
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,0.000
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,-6.021
2.973 GHz,<invalid>
2.973 GHz,-6.990
2.973 GHz,-6.990
2.973 GHz,-6.990
2.973 GHz,<invalid>
2.973 GHz,-6.021
2.973 GHz,<invalid>
2.973 GHz,-6.990
2.973 GHz,-3.010
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,-6.990
2.973 GHz,-0.969
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.973 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,0.000
2.974 GHz,<invalid>
2.974 GHz,-0.969
2.974 GHz,<invalid>
2.974 GHz,0.000
2.974 GHz,-6.021
2.974 GHz,-11.139
2.974 GHz,-6.990
2.974 GHz,-6.990
2.974 GHz,-6.021
2.974 GHz,<invalid>
2.974 GHz,-0.969
2.974 GHz,<invalid>
2.974 GHz,-6.990
2.974 GHz,<invalid>
2.974 GHz,-9.031
2.974 GHz,0.000
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,0.000
2.974 GHz,<invalid>
2.974 GHz,-0.969
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,-3.010
2.974 GHz,<invalid>
2.974 GHz,-0.969
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,-6.990
2.974 GHz,-0.969
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,0.000
2.974 GHz,<invalid>
2.974 GHz,-11.139
2.974 GHz,0.000
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,-6.990
2.974 GHz,<invalid>
2.974 GHz,-6.990
2.974 GHz,-6.990
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,-6.021
2.974 GHz,<invalid>
2.974 GHz,-0.969
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,-9.031
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,-6.990
2.974 GHz,-6.021
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,0.000
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,-6.990
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,-3.010
2.974 GHz,<invalid>
2.974 GHz,6.021
2.974 GHz,<invalid>
2.974 GHz,-0.969
2.974 GHz,<invalid>
2.974 GHz,0.000
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
2.974 GHz,<invalid>
