"freq
References : ['dB(analysis.SP.S(1,1))']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(analysis.SP.S(1,1))
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
6.184 GHz,-4.637
6.184 GHz,-4.636
6.184 GHz,-4.635
6.185 GHz,-4.635
6.185 GHz,-4.634
6.185 GHz,-4.634
6.185 GHz,-4.633
6.186 GHz,-4.633
6.186 GHz,-4.632
6.186 GHz,-4.632
6.187 GHz,-4.631
6.187 GHz,-4.631
6.187 GHz,-4.630
6.187 GHz,-4.630
6.188 GHz,-4.629
6.188 GHz,-4.629
6.188 GHz,-4.628
6.189 GHz,-4.627
6.189 GHz,-4.627
6.189 GHz,-4.626
6.189 GHz,-4.626
6.190 GHz,-4.625
6.190 GHz,-4.625
6.190 GHz,-4.624
6.190 GHz,-4.624
6.191 GHz,-4.623
6.191 GHz,-4.623
6.191 GHz,-4.622
6.192 GHz,-4.622
6.192 GHz,-4.621
6.192 GHz,-4.621
6.192 GHz,-4.620
6.193 GHz,-4.619
6.193 GHz,-4.619
6.193 GHz,-4.618
6.194 GHz,-4.618
6.194 GHz,-4.617
6.194 GHz,-4.617
6.194 GHz,-4.616
6.195 GHz,-4.616
6.195 GHz,-4.615
6.195 GHz,-4.615
6.196 GHz,-4.614
6.196 GHz,-4.614
6.196 GHz,-4.613
6.196 GHz,-4.613
6.197 GHz,-4.612
6.197 GHz,-4.611
6.197 GHz,-4.611
6.197 GHz,-4.610
6.198 GHz,-4.610
6.198 GHz,-4.609
6.198 GHz,-4.609
6.199 GHz,-4.608
6.199 GHz,-4.608
6.199 GHz,-4.607
6.199 GHz,-4.607
6.200 GHz,-4.606
6.200 GHz,-4.606
6.200 GHz,-4.605
6.201 GHz,-4.604
6.201 GHz,-4.604
6.201 GHz,-4.603
6.201 GHz,-4.603
6.202 GHz,-4.602
6.202 GHz,-4.602
6.202 GHz,-4.601
6.203 GHz,-4.601
6.203 GHz,-4.600
6.203 GHz,-4.600
6.203 GHz,-4.599
6.204 GHz,-4.599
6.204 GHz,-4.598
6.204 GHz,-4.598
6.205 GHz,-4.597
6.205 GHz,-4.596
6.205 GHz,-4.596
6.205 GHz,-4.595
6.206 GHz,-4.595
6.206 GHz,-4.594
6.206 GHz,-4.594
6.207 GHz,-4.593
6.207 GHz,-4.593
6.207 GHz,-4.592
6.207 GHz,-4.592
6.208 GHz,-4.591
6.208 GHz,-4.591
6.208 GHz,-4.590
6.208 GHz,-4.589
6.209 GHz,-4.589
6.209 GHz,-4.588
6.209 GHz,-4.588
6.210 GHz,-4.587
6.210 GHz,-4.587
6.210 GHz,-4.586
6.210 GHz,-4.586
6.211 GHz,-4.585
6.211 GHz,-4.585
6.211 GHz,-4.584
6.212 GHz,-4.584
6.212 GHz,-4.583
6.212 GHz,-4.583
6.212 GHz,-4.582
6.213 GHz,-4.581
6.213 GHz,-4.581
6.213 GHz,-4.580
6.214 GHz,-4.580
6.214 GHz,-4.579
6.214 GHz,-4.579
6.214 GHz,-4.578
6.215 GHz,-4.578
6.215 GHz,-4.577
6.215 GHz,-4.577
6.215 GHz,-4.576
6.216 GHz,-4.576
6.216 GHz,-4.575
6.216 GHz,-4.574
6.217 GHz,-4.574
6.217 GHz,-4.573
6.217 GHz,-4.573
6.217 GHz,-4.572
6.218 GHz,-4.572
6.218 GHz,-4.571
6.218 GHz,-4.571
6.219 GHz,-4.570
6.219 GHz,-4.570
6.219 GHz,-4.569
6.219 GHz,-4.569
6.220 GHz,-4.568
6.220 GHz,-4.567
6.220 GHz,-4.567
6.221 GHz,-4.566
6.221 GHz,-4.566
6.221 GHz,-4.565
6.221 GHz,-4.564
6.222 GHz,-4.564
6.222 GHz,-4.563
6.222 GHz,-4.562
6.223 GHz,-4.562
6.223 GHz,-4.561
6.223 GHz,-4.560
6.223 GHz,-4.560
6.224 GHz,-4.559
6.224 GHz,-4.558
6.224 GHz,-4.558
6.224 GHz,-4.557
6.225 GHz,-4.556
6.225 GHz,-4.556
6.225 GHz,-4.555
6.226 GHz,-4.554
6.226 GHz,-4.554
6.226 GHz,-4.553
6.226 GHz,-4.552
6.227 GHz,-4.552
6.227 GHz,-4.551
6.227 GHz,-4.550
6.228 GHz,-4.550
6.228 GHz,-4.549
6.228 GHz,-4.548
6.228 GHz,-4.548
6.229 GHz,-4.547
6.229 GHz,-4.546
6.229 GHz,-4.546
6.230 GHz,-4.545
6.230 GHz,-4.544
6.230 GHz,-4.544
6.230 GHz,-4.543
6.231 GHz,-4.542
6.231 GHz,-4.542
6.231 GHz,-4.541
6.232 GHz,-4.540
6.232 GHz,-4.540
6.232 GHz,-4.539
6.232 GHz,-4.538
6.233 GHz,-4.538
6.233 GHz,-4.537
6.233 GHz,-4.536
6.234 GHz,-4.536
6.234 GHz,-4.535
6.234 GHz,-4.534
6.234 GHz,-4.534
6.235 GHz,-4.533
6.235 GHz,-4.532
6.235 GHz,-4.532
6.235 GHz,-4.531
6.236 GHz,-4.530
6.236 GHz,-4.530
6.236 GHz,-4.529
6.237 GHz,-4.528
6.237 GHz,-4.528
6.237 GHz,-4.527
6.237 GHz,-4.526
6.238 GHz,-4.526
6.238 GHz,-4.525
6.238 GHz,-4.524
6.239 GHz,-4.524
6.239 GHz,-4.523
6.239 GHz,-4.522
6.239 GHz,-4.522
6.240 GHz,-4.521
6.240 GHz,-4.520
6.240 GHz,-4.520
6.241 GHz,-4.519
6.241 GHz,-4.519
6.241 GHz,-4.518
6.241 GHz,-4.518
6.242 GHz,-4.517
6.242 GHz,-4.517
6.242 GHz,-4.516
6.242 GHz,-4.516
6.243 GHz,-4.515
6.243 GHz,-4.515
6.243 GHz,-4.514
6.244 GHz,-4.514
6.244 GHz,-4.513
6.244 GHz,-4.513
6.244 GHz,-4.512
6.245 GHz,-4.512
6.245 GHz,-4.511
6.245 GHz,-4.511
6.246 GHz,-4.510
6.246 GHz,-4.510
6.246 GHz,-4.509
6.246 GHz,-4.509
6.247 GHz,-4.508
6.247 GHz,-4.508
6.247 GHz,-4.507
6.248 GHz,-4.507
6.248 GHz,-4.506
6.248 GHz,-4.506
6.248 GHz,-4.505
6.249 GHz,-4.505
6.249 GHz,-4.504
6.249 GHz,-4.503
6.250 GHz,-4.503
6.250 GHz,-4.502
6.250 GHz,-4.502
6.250 GHz,-4.501
6.251 GHz,-4.501
6.251 GHz,-4.500
6.251 GHz,-4.500
6.252 GHz,-4.499
6.252 GHz,-4.499
6.252 GHz,-4.498
6.252 GHz,-4.498
6.253 GHz,-4.497
6.253 GHz,-4.497
6.253 GHz,-4.496
6.253 GHz,-4.496
6.254 GHz,-4.495
6.254 GHz,-4.495
6.254 GHz,-4.494
6.255 GHz,-4.494
6.255 GHz,-4.493
6.255 GHz,-4.493
6.255 GHz,-4.492
6.256 GHz,-4.492
6.256 GHz,-4.491
6.256 GHz,-4.491
6.257 GHz,-4.490
6.257 GHz,-4.490
6.257 GHz,-4.489
6.257 GHz,-4.489
6.258 GHz,-4.488
6.258 GHz,-4.488
6.258 GHz,-4.487
6.259 GHz,-4.487
6.259 GHz,-4.486
6.259 GHz,-4.485
6.259 GHz,-4.485
6.260 GHz,-4.484
6.260 GHz,-4.484
6.260 GHz,-4.483
6.261 GHz,-4.483
6.261 GHz,-4.482
6.261 GHz,-4.482
6.261 GHz,-4.481
6.262 GHz,-4.481
6.262 GHz,-4.480
6.262 GHz,-4.480
6.262 GHz,-4.479
6.263 GHz,-4.479
6.263 GHz,-4.478
6.263 GHz,-4.477
6.264 GHz,-4.477
6.264 GHz,-4.476
6.264 GHz,-4.476
6.264 GHz,-4.475
6.265 GHz,-4.475
6.265 GHz,-4.474
6.265 GHz,-4.474
6.266 GHz,-4.473
6.266 GHz,-4.473
6.266 GHz,-4.472
6.266 GHz,-4.472
6.267 GHz,-4.471
6.267 GHz,-4.471
6.267 GHz,-4.470
6.268 GHz,-4.469
6.268 GHz,-4.469
6.268 GHz,-4.468
6.268 GHz,-4.468
6.269 GHz,-4.467
6.269 GHz,-4.467
6.269 GHz,-4.466
6.269 GHz,-4.466
6.270 GHz,-4.465
6.270 GHz,-4.465
6.270 GHz,-4.464
6.271 GHz,-4.464
6.271 GHz,-4.463
6.271 GHz,-4.462
6.271 GHz,-4.462
6.272 GHz,-4.461
6.272 GHz,-4.461
6.272 GHz,-4.460
6.273 GHz,-4.460
6.273 GHz,-4.459
6.273 GHz,-4.459
6.273 GHz,-4.458
6.274 GHz,-4.458
6.274 GHz,-4.457
6.274 GHz,-4.457
6.275 GHz,-4.456
6.275 GHz,-4.455
6.275 GHz,-4.455
6.275 GHz,-4.454
6.276 GHz,-4.454
6.276 GHz,-4.453
6.276 GHz,-4.453
6.277 GHz,-4.452
6.277 GHz,-4.452
6.277 GHz,-4.451
6.277 GHz,-4.451
6.278 GHz,-4.450
6.278 GHz,-4.450
6.278 GHz,-4.449
6.279 GHz,-4.449
6.279 GHz,-4.448
6.279 GHz,-4.447
6.279 GHz,-4.447
6.280 GHz,-4.446
6.280 GHz,-4.446
6.280 GHz,-4.445
6.280 GHz,-4.445
6.281 GHz,-4.444
6.281 GHz,-4.443
6.281 GHz,-4.443
6.282 GHz,-4.442
6.282 GHz,-4.441
6.282 GHz,-4.441
6.282 GHz,-4.440
6.283 GHz,-4.439
6.283 GHz,-4.439
6.283 GHz,-4.438
6.284 GHz,-4.438
6.284 GHz,-4.437
6.284 GHz,-4.436
6.284 GHz,-4.436
6.285 GHz,-4.435
6.285 GHz,-4.434
6.285 GHz,-4.434
6.286 GHz,-4.433
6.286 GHz,-4.432
6.286 GHz,-4.432
6.286 GHz,-4.431
6.287 GHz,-4.431
6.287 GHz,-4.430
6.287 GHz,-4.429
6.287 GHz,-4.429
6.288 GHz,-4.428
6.288 GHz,-4.427
6.288 GHz,-4.427
6.289 GHz,-4.426
6.289 GHz,-4.425
6.289 GHz,-4.425
6.289 GHz,-4.424
6.290 GHz,-4.424
6.290 GHz,-4.423
6.290 GHz,-4.422
6.291 GHz,-4.422
6.291 GHz,-4.421
6.291 GHz,-4.420
6.291 GHz,-4.420
6.292 GHz,-4.419
6.292 GHz,-4.418
6.292 GHz,-4.418
6.293 GHz,-4.417
6.293 GHz,-4.417
6.293 GHz,-4.416
6.293 GHz,-4.415
6.294 GHz,-4.415
6.294 GHz,-4.414
6.294 GHz,-4.413
6.295 GHz,-4.413
6.295 GHz,-4.412
6.295 GHz,-4.411
6.295 GHz,-4.411
6.296 GHz,-4.410
6.296 GHz,-4.410
6.296 GHz,-4.409
6.296 GHz,-4.408
6.297 GHz,-4.408
6.297 GHz,-4.407
6.297 GHz,-4.406
6.298 GHz,-4.406
6.298 GHz,-4.405
6.298 GHz,-4.404
6.298 GHz,-4.404
6.299 GHz,-4.403
6.299 GHz,-4.403
6.299 GHz,-4.402
6.300 GHz,-4.401
6.300 GHz,-4.401
6.300 GHz,-4.400
6.300 GHz,-4.399
6.301 GHz,-4.399
6.301 GHz,-4.398
6.301 GHz,-4.398
6.302 GHz,-4.397
6.302 GHz,-4.397
6.302 GHz,-4.396
6.302 GHz,-4.396
6.303 GHz,-4.395
6.303 GHz,-4.394
6.303 GHz,-4.394
6.304 GHz,-4.393
6.304 GHz,-4.393
6.304 GHz,-4.392
6.304 GHz,-4.392
6.305 GHz,-4.391
6.305 GHz,-4.391
6.305 GHz,-4.390
6.306 GHz,-4.389
6.306 GHz,-4.389
6.306 GHz,-4.388
6.306 GHz,-4.388
6.307 GHz,-4.387
6.307 GHz,-4.387
6.307 GHz,-4.386
6.307 GHz,-4.386
6.308 GHz,-4.385
6.308 GHz,-4.384
6.308 GHz,-4.384
6.309 GHz,-4.383
6.309 GHz,-4.383
6.309 GHz,-4.382
6.309 GHz,-4.382
6.310 GHz,-4.381
6.310 GHz,-4.380
6.310 GHz,-4.380
6.311 GHz,-4.379
6.311 GHz,-4.379
6.311 GHz,-4.378
6.311 GHz,-4.378
6.312 GHz,-4.377
6.312 GHz,-4.377
6.312 GHz,-4.376
6.313 GHz,-4.375
6.313 GHz,-4.375
6.313 GHz,-4.374
6.313 GHz,-4.374
6.314 GHz,-4.373
6.314 GHz,-4.373
6.314 GHz,-4.372
6.314 GHz,-4.372
6.315 GHz,-4.371
6.315 GHz,-4.370
6.315 GHz,-4.370
6.316 GHz,-4.369
6.316 GHz,-4.369
6.316 GHz,-4.368
6.316 GHz,-4.368
6.317 GHz,-4.367
6.317 GHz,-4.367
6.317 GHz,-4.366
6.318 GHz,-4.365
6.318 GHz,-4.365
6.318 GHz,-4.364
6.318 GHz,-4.364
6.319 GHz,-4.363
6.319 GHz,-4.363
6.319 GHz,-4.362
6.320 GHz,-4.362
6.320 GHz,-4.361
6.320 GHz,-4.360
6.320 GHz,-4.360
6.321 GHz,-4.359
6.321 GHz,-4.358
6.321 GHz,-4.358
6.322 GHz,-4.357
6.322 GHz,-4.357
6.322 GHz,-4.356
6.322 GHz,-4.355
6.323 GHz,-4.355
6.323 GHz,-4.354
6.323 GHz,-4.353
6.324 GHz,-4.353
6.324 GHz,-4.352
6.324 GHz,-4.351
6.324 GHz,-4.351
6.325 GHz,-4.350
6.325 GHz,-4.350
6.325 GHz,-4.349
6.325 GHz,-4.348
6.326 GHz,-4.348
6.326 GHz,-4.347
6.326 GHz,-4.346
6.327 GHz,-4.346
6.327 GHz,-4.345
6.327 GHz,-4.344
6.327 GHz,-4.344
6.328 GHz,-4.343
6.328 GHz,-4.343
6.328 GHz,-4.342
6.329 GHz,-4.341
6.329 GHz,-4.341
6.329 GHz,-4.340
6.329 GHz,-4.339
6.330 GHz,-4.339
6.330 GHz,-4.338
6.330 GHz,-4.337
6.331 GHz,-4.337
6.331 GHz,-4.336
6.331 GHz,-4.336
6.331 GHz,-4.335
6.332 GHz,-4.334
6.332 GHz,-4.334
6.332 GHz,-4.333
6.332 GHz,-4.332
6.333 GHz,-4.332
6.333 GHz,-4.331
6.333 GHz,-4.330
6.334 GHz,-4.330
6.334 GHz,-4.329
6.334 GHz,-4.329
6.334 GHz,-4.328
6.335 GHz,-4.327
6.335 GHz,-4.327
6.335 GHz,-4.326
6.336 GHz,-4.325
6.336 GHz,-4.325
6.336 GHz,-4.324
6.336 GHz,-4.323
6.337 GHz,-4.323
6.337 GHz,-4.322
6.337 GHz,-4.322
6.338 GHz,-4.321
6.338 GHz,-4.320
6.338 GHz,-4.320
6.338 GHz,-4.319
6.339 GHz,-4.318
6.339 GHz,-4.318
6.339 GHz,-4.317
6.340 GHz,-4.316
6.340 GHz,-4.316
6.340 GHz,-4.315
6.340 GHz,-4.315
6.341 GHz,-4.314
6.341 GHz,-4.314
6.341 GHz,-4.313
6.341 GHz,-4.313
6.342 GHz,-4.312
6.342 GHz,-4.312
6.342 GHz,-4.311
6.343 GHz,-4.311
6.343 GHz,-4.310
6.343 GHz,-4.310
6.343 GHz,-4.309
6.344 GHz,-4.309
6.344 GHz,-4.308
6.344 GHz,-4.308
6.345 GHz,-4.307
6.345 GHz,-4.307
6.345 GHz,-4.307
6.345 GHz,-4.306
6.346 GHz,-4.306
6.346 GHz,-4.305
6.346 GHz,-4.305
6.347 GHz,-4.304
6.347 GHz,-4.304
6.347 GHz,-4.303
6.347 GHz,-4.303
6.348 GHz,-4.302
6.348 GHz,-4.302
6.348 GHz,-4.301
6.349 GHz,-4.301
6.349 GHz,-4.300
6.349 GHz,-4.300
6.349 GHz,-4.299
6.350 GHz,-4.299
6.350 GHz,-4.298
6.350 GHz,-4.298
6.351 GHz,-4.297
6.351 GHz,-4.297
6.351 GHz,-4.296
6.351 GHz,-4.296
6.352 GHz,-4.295
6.352 GHz,-4.295
6.352 GHz,-4.294
6.352 GHz,-4.294
6.353 GHz,-4.293
6.353 GHz,-4.293
6.353 GHz,-4.292
6.354 GHz,-4.292
6.354 GHz,-4.291
6.354 GHz,-4.291
6.354 GHz,-4.290
6.355 GHz,-4.290
6.355 GHz,-4.290
6.355 GHz,-4.289
6.356 GHz,-4.289
6.356 GHz,-4.288
6.356 GHz,-4.288
6.356 GHz,-4.287
6.357 GHz,-4.287
6.357 GHz,-4.286
6.357 GHz,-4.286
6.358 GHz,-4.285
6.358 GHz,-4.285
6.358 GHz,-4.284
6.358 GHz,-4.284
6.359 GHz,-4.283
6.359 GHz,-4.283
6.359 GHz,-4.282
6.359 GHz,-4.282
6.360 GHz,-4.281
6.360 GHz,-4.281
6.360 GHz,-4.280
6.361 GHz,-4.280
6.361 GHz,-4.279
6.361 GHz,-4.279
6.361 GHz,-4.278
6.362 GHz,-4.278
6.362 GHz,-4.277
6.362 GHz,-4.277
6.363 GHz,-4.276
6.363 GHz,-4.276
6.363 GHz,-4.275
6.363 GHz,-4.275
6.364 GHz,-4.274
6.364 GHz,-4.274
6.364 GHz,-4.273
6.365 GHz,-4.273
6.365 GHz,-4.272
6.365 GHz,-4.272
6.365 GHz,-4.271
6.366 GHz,-4.271
6.366 GHz,-4.270
6.366 GHz,-4.270
6.367 GHz,-4.269
6.367 GHz,-4.269
6.367 GHz,-4.268
6.367 GHz,-4.268
6.368 GHz,-4.267
6.368 GHz,-4.267
6.368 GHz,-4.266
6.369 GHz,-4.266
6.369 GHz,-4.265
6.369 GHz,-4.265
6.369 GHz,-4.264
6.370 GHz,-4.264
6.370 GHz,-4.263
6.370 GHz,-4.262
6.370 GHz,-4.262
6.371 GHz,-4.261
6.371 GHz,-4.261
6.371 GHz,-4.260
6.372 GHz,-4.260
6.372 GHz,-4.259
6.372 GHz,-4.259
6.372 GHz,-4.258
6.373 GHz,-4.258
6.373 GHz,-4.257
6.373 GHz,-4.257
6.374 GHz,-4.256
6.374 GHz,-4.256
6.374 GHz,-4.255
6.374 GHz,-4.255
6.375 GHz,-4.254
6.375 GHz,-4.254
6.375 GHz,-4.253
6.376 GHz,-4.253
6.376 GHz,-4.252
6.376 GHz,-4.252
6.376 GHz,-4.251
6.377 GHz,-4.251
6.377 GHz,-4.250
6.377 GHz,-4.250
6.378 GHz,-4.249
6.378 GHz,-4.249
6.378 GHz,-4.248
6.378 GHz,-4.248
6.379 GHz,-4.247
6.379 GHz,-4.247
6.379 GHz,-4.246
6.379 GHz,-4.246
6.380 GHz,-4.245
6.380 GHz,-4.245
6.380 GHz,-4.244
6.381 GHz,-4.244
6.381 GHz,-4.243
6.381 GHz,-4.243
6.381 GHz,-4.242
6.382 GHz,-4.241
6.382 GHz,-4.241
6.382 GHz,-4.240
6.383 GHz,-4.240
6.383 GHz,-4.239
6.383 GHz,-4.239
6.383 GHz,-4.238
6.384 GHz,-4.238
6.384 GHz,-4.237
6.384 GHz,-4.237
6.385 GHz,-4.236
6.385 GHz,-4.235
6.385 GHz,-4.235
6.385 GHz,-4.234
6.386 GHz,-4.234
6.386 GHz,-4.233
6.386 GHz,-4.233
6.386 GHz,-4.232
6.387 GHz,-4.232
6.387 GHz,-4.231
6.387 GHz,-4.230
6.388 GHz,-4.230
6.388 GHz,-4.229
6.388 GHz,-4.229
6.388 GHz,-4.228
6.389 GHz,-4.228
6.389 GHz,-4.227
6.389 GHz,-4.227
6.390 GHz,-4.226
6.390 GHz,-4.226
6.390 GHz,-4.225
6.390 GHz,-4.224
6.391 GHz,-4.224
6.391 GHz,-4.223
6.391 GHz,-4.223
6.392 GHz,-4.222
6.392 GHz,-4.222
6.392 GHz,-4.221
6.392 GHz,-4.221
6.393 GHz,-4.220
6.393 GHz,-4.220
6.393 GHz,-4.219
6.394 GHz,-4.218
6.394 GHz,-4.218
6.394 GHz,-4.217
6.394 GHz,-4.217
6.395 GHz,-4.216
6.395 GHz,-4.216
6.395 GHz,-4.215
6.396 GHz,-4.215
6.396 GHz,-4.214
6.396 GHz,-4.213
6.396 GHz,-4.213
6.397 GHz,-4.212
6.397 GHz,-4.212
6.397 GHz,-4.211
6.397 GHz,-4.211
6.398 GHz,-4.210
6.398 GHz,-4.210
6.398 GHz,-4.209
6.399 GHz,-4.209
6.399 GHz,-4.208
6.399 GHz,-4.207
6.399 GHz,-4.207
6.400 GHz,-4.206
6.400 GHz,-4.206
6.400 GHz,-4.205
6.401 GHz,-4.205
6.401 GHz,-4.205
6.401 GHz,-4.204
6.401 GHz,-4.204
6.402 GHz,-4.203
6.402 GHz,-4.203
6.402 GHz,-4.202
6.403 GHz,-4.202
6.403 GHz,-4.201
6.403 GHz,-4.201
6.403 GHz,-4.200
6.404 GHz,-4.200
6.404 GHz,-4.200
6.404 GHz,-4.199
6.404 GHz,-4.199
6.405 GHz,-4.198
6.405 GHz,-4.198
6.405 GHz,-4.197
6.406 GHz,-4.197
6.406 GHz,-4.196
6.406 GHz,-4.196
6.406 GHz,-4.196
6.407 GHz,-4.195
6.407 GHz,-4.195
6.407 GHz,-4.194
6.408 GHz,-4.194
6.408 GHz,-4.193
6.408 GHz,-4.193
6.408 GHz,-4.192
6.409 GHz,-4.192
6.409 GHz,-4.192
6.409 GHz,-4.191
6.410 GHz,-4.191
6.410 GHz,-4.190
6.410 GHz,-4.190
6.410 GHz,-4.189
6.411 GHz,-4.189
6.411 GHz,-4.188
6.411 GHz,-4.188
6.412 GHz,-4.188
6.412 GHz,-4.187
6.412 GHz,-4.187
6.412 GHz,-4.186
6.413 GHz,-4.186
6.413 GHz,-4.185
6.413 GHz,-4.185
6.413 GHz,-4.184
6.414 GHz,-4.184
6.414 GHz,-4.184
6.414 GHz,-4.183
6.415 GHz,-4.183
6.415 GHz,-4.182
6.415 GHz,-4.182
6.415 GHz,-4.181
6.416 GHz,-4.181
6.416 GHz,-4.180
6.416 GHz,-4.180
6.417 GHz,-4.180
6.417 GHz,-4.179
6.417 GHz,-4.179
6.417 GHz,-4.178
6.418 GHz,-4.178
6.418 GHz,-4.177
6.418 GHz,-4.177
6.419 GHz,-4.176
6.419 GHz,-4.176
6.419 GHz,-4.176
6.419 GHz,-4.175
6.420 GHz,-4.175
6.420 GHz,-4.174
6.420 GHz,-4.174
6.421 GHz,-4.173
6.421 GHz,-4.172
6.421 GHz,-4.172
6.421 GHz,-4.171
6.422 GHz,-4.171
6.422 GHz,-4.170
6.422 GHz,-4.169
6.423 GHz,-4.169
6.423 GHz,-4.168
6.423 GHz,-4.167
6.423 GHz,-4.167
6.424 GHz,-4.166
6.424 GHz,-4.166
6.424 GHz,-4.165
6.424 GHz,-4.164
6.425 GHz,-4.164
6.425 GHz,-4.163
6.425 GHz,-4.163
6.426 GHz,-4.162
6.426 GHz,-4.161
6.426 GHz,-4.161
6.426 GHz,-4.160
6.427 GHz,-4.159
6.427 GHz,-4.159
6.427 GHz,-4.158
6.428 GHz,-4.158
6.428 GHz,-4.157
6.428 GHz,-4.156
6.428 GHz,-4.156
6.429 GHz,-4.155
6.429 GHz,-4.155
6.429 GHz,-4.154
6.430 GHz,-4.153
6.430 GHz,-4.153
6.430 GHz,-4.152
6.430 GHz,-4.151
6.431 GHz,-4.151
6.431 GHz,-4.150
6.431 GHz,-4.150
6.431 GHz,-4.149
6.432 GHz,-4.148
6.432 GHz,-4.148
6.432 GHz,-4.147
6.433 GHz,-4.147
6.433 GHz,-4.146
6.433 GHz,-4.145
6.433 GHz,-4.145
6.434 GHz,-4.144
6.434 GHz,-4.144
6.434 GHz,-4.143
6.435 GHz,-4.142
6.435 GHz,-4.142
6.435 GHz,-4.141
6.435 GHz,-4.140
6.436 GHz,-4.140
6.436 GHz,-4.139
6.436 GHz,-4.139
6.437 GHz,-4.138
6.437 GHz,-4.137
6.437 GHz,-4.137
6.437 GHz,-4.136
6.438 GHz,-4.136
6.438 GHz,-4.135
6.438 GHz,-4.134
6.439 GHz,-4.134
6.439 GHz,-4.133
6.439 GHz,-4.133
6.439 GHz,-4.132
6.440 GHz,-4.131
6.440 GHz,-4.131
6.440 GHz,-4.130
6.441 GHz,-4.129
6.441 GHz,-4.129
6.441 GHz,-4.128
6.441 GHz,-4.127
6.442 GHz,-4.127
6.442 GHz,-4.126
6.442 GHz,-4.125
6.442 GHz,-4.125
6.443 GHz,-4.124
6.443 GHz,-4.123
6.443 GHz,-4.123
6.444 GHz,-4.122
6.444 GHz,-4.121
6.444 GHz,-4.121
6.444 GHz,-4.120
6.445 GHz,-4.119
6.445 GHz,-4.119
6.445 GHz,-4.118
6.446 GHz,-4.117
6.446 GHz,-4.117
6.446 GHz,-4.116
6.446 GHz,-4.115
6.447 GHz,-4.115
6.447 GHz,-4.114
6.447 GHz,-4.113
6.448 GHz,-4.113
6.448 GHz,-4.112
6.448 GHz,-4.111
6.448 GHz,-4.111
6.449 GHz,-4.110
6.449 GHz,-4.109
6.449 GHz,-4.109
6.449 GHz,-4.108
6.450 GHz,-4.107
6.450 GHz,-4.107
6.450 GHz,-4.106
6.451 GHz,-4.105
6.451 GHz,-4.105
6.451 GHz,-4.104
6.451 GHz,-4.103
6.452 GHz,-4.103
6.452 GHz,-4.102
6.452 GHz,-4.101
6.453 GHz,-4.101
6.453 GHz,-4.100
6.453 GHz,-4.099
6.453 GHz,-4.099
6.454 GHz,-4.098
6.454 GHz,-4.097
6.454 GHz,-4.097
6.455 GHz,-4.096
6.455 GHz,-4.095
6.455 GHz,-4.095
6.455 GHz,-4.094
6.456 GHz,-4.093
6.456 GHz,-4.093
6.456 GHz,-4.092
6.457 GHz,-4.091
6.457 GHz,-4.091
6.457 GHz,-4.090
6.457 GHz,-4.089
6.458 GHz,-4.089
6.458 GHz,-4.088
6.458 GHz,-4.087
6.458 GHz,-4.087
6.459 GHz,-4.086
6.459 GHz,-4.085
6.459 GHz,-4.085
6.460 GHz,-4.084
6.460 GHz,-4.083
6.460 GHz,-4.083
6.460 GHz,-4.082
6.461 GHz,-4.082
6.461 GHz,-4.081
6.461 GHz,-4.081
6.462 GHz,-4.080
6.462 GHz,-4.080
6.462 GHz,-4.080
6.462 GHz,-4.079
6.463 GHz,-4.079
6.463 GHz,-4.078
6.463 GHz,-4.078
6.464 GHz,-4.077
6.464 GHz,-4.077
6.464 GHz,-4.076
6.464 GHz,-4.076
6.465 GHz,-4.076
6.465 GHz,-4.075
6.465 GHz,-4.075
6.466 GHz,-4.074
6.466 GHz,-4.074
6.466 GHz,-4.073
6.466 GHz,-4.073
6.467 GHz,-4.072
6.467 GHz,-4.072
6.467 GHz,-4.072
6.468 GHz,-4.071
6.468 GHz,-4.071
6.468 GHz,-4.070
6.468 GHz,-4.070
6.469 GHz,-4.069
6.469 GHz,-4.069
6.469 GHz,-4.068
6.469 GHz,-4.068
6.470 GHz,-4.068
6.470 GHz,-4.067
6.470 GHz,-4.067
6.471 GHz,-4.066
6.471 GHz,-4.066
6.471 GHz,-4.065
6.471 GHz,-4.065
6.472 GHz,-4.064
6.472 GHz,-4.064
6.472 GHz,-4.064
6.473 GHz,-4.063
6.473 GHz,-4.063
6.473 GHz,-4.062
6.473 GHz,-4.062
6.474 GHz,-4.061
6.474 GHz,-4.061
6.474 GHz,-4.060
6.475 GHz,-4.060
6.475 GHz,-4.059
6.475 GHz,-4.059
6.475 GHz,-4.059
6.476 GHz,-4.058
6.476 GHz,-4.058
6.476 GHz,-4.057
6.476 GHz,-4.057
6.477 GHz,-4.056
6.477 GHz,-4.056
6.477 GHz,-4.055
6.478 GHz,-4.055
6.478 GHz,-4.055
6.478 GHz,-4.054
6.478 GHz,-4.054
6.479 GHz,-4.053
6.479 GHz,-4.053
6.479 GHz,-4.052
6.480 GHz,-4.052
6.480 GHz,-4.051
6.480 GHz,-4.051
6.480 GHz,-4.050
6.481 GHz,-4.050
6.481 GHz,-4.049
6.481 GHz,-4.049
6.482 GHz,-4.048
6.482 GHz,-4.048
6.482 GHz,-4.047
6.482 GHz,-4.047
6.483 GHz,-4.046
6.483 GHz,-4.046
6.483 GHz,-4.045
6.484 GHz,-4.045
